ENTREZ_GENE_ID	HUGO_GENE_SYMBOL
-53901	PARN_PS99
-31183	PARN_PT280
-26729	PARN_PT528
-83512	PARN_PT589
-54785	PARN_PY177_S181
142	PARP1
84875	PARP10
-37193	PARP10_PS1011
-34452	PARP10_PS1016
-34775	PARP10_PS1022
-17695	PARP10_PS128
-17696	PARP10_PS143
-60971	PARP10_PS334
-17694	PARP10_PS37
-88525	PARP10_PS378
-71312	PARP10_PS407
-28085	PARP10_PS423
-17697	PARP10_PS431
-17698	PARP10_PS663
-71899	PARP10_PS79
-17699	PARP10_PS925
57097	PARP11
64761	PARP12
-71792	PARP12_PS117
-16935	PARP12_PS261
-16936	PARP12_PS263
-93235	PARP12_PS268
-66482	PARP12_PS283
-37883	PARP12_PS285
-39524	PARP12_PS483
-16937	PARP12_PT266
54625	PARP14
-38424	PARP14_PS1007
-59961	PARP14_PS1010
-35930	PARP14_PS1393
-45372	PARP14_PS1396
-51853	PARP14_PS1403
-36052	PARP14_PS1411
-68579	PARP14_PS1592
-41711	PARP14_PS325
-15477	PARP14_PS33
-76909	PARP14_PS361
-26362	PARP14_PS388
-50112	PARP14_PS392
-55167	PARP14_PS393
-77269	PARP14_PS444
-30993	PARP14_PS50
-40675	PARP14_PS823
-27606	PARP14_PS886
-46780	PARP14_PT1566
-41511	PARP14_PT387
-41519	PARP14_PT389
-75682	PARP14_PT92
-61138	PARP14_PY30
165631	PARP15
-62202	PARP15_PT634
54956	PARP16
144	PARP1P1
145	PARP1P2
-73031	PARP1_PS185
-71781	PARP1_PS257
-26106	PARP1_PS274
-26105	PARP1_PS277
-31432	PARP1_PS362
-52945	PARP1_PS372
-33169	PARP1_PS375
-19927	PARP1_PS41
-76178	PARP1_PS455
-9372	PARP1_PS75
-9373	PARP1_PS782
-76454	PARP1_PT258
-23743	PARP1_PT368
-60440	PARP1_PT373
10038	PARP2
-51282	PARP2_PS33
-51285	PARP2_PS34
10039	PARP3
143	PARP4
347613	PARP4P1
645771	PARP4P2
107133524	PARP4P3
-12595	PARP4_PS1186
-42818	PARP4_PS122
-39789	PARP4_PS1223
-39787	PARP4_PS1227
-39795	PARP4_PS1228
-27303	PARP4_PS122_T124
-61384	PARP4_PS1236
-45498	PARP4_PS1288
-12596	PARP4_PS1335
-34303	PARP4_PS1335_S1338
-12597	PARP4_PS1338
-12598	PARP4_PS1340
-65082	PARP4_PS1349
-75349	PARP4_PS1489
-38598	PARP4_PS1491
-26466	PARP4_PS1504
-40092	PARP4_PS1504_S1507
-36588	PARP4_PS1507
-60165	PARP4_PS1710
-38067	PARP4_PS1713
-12592	PARP4_PT101
-58390	PARP4_PT124
-58180	PARP4_PT129
-56194	PARP4_PT1290
-34098	PARP4_PT1494
-33491	PARP4_PT1711
-12593	PARP4_PT333
-41211	PARP4_PT768
-70049	PARP4_PY17
-12594	PARP4_PY560_S565
56965	PARP6
79668	PARP8
-6773	PARP8_PS289
-39362	PARP8_PS291
-46675	PARP8_PS345
-46673	PARP8_PS346
-54530	PARP8_PS410
-26430	PARP8_PS456
-61817	PARP8_PS459
-23902	PARP8_PT458
-52219	PARP8_PY411
-6774	PARP8_PY602
83666	PARP9
-20494	PARP9_PS491
55010	PARPBP
25973	PARS2
25859	PART1
100630918	PARTICL
55742	PARVA
-93887	PARVA_PS10
-31445	PARVA_PS102
-93888	PARVA_PS14
-93889	PARVA_PS19
-93890	PARVA_PS28
-41733	PARVA_PS48_S54
-15864	PARVA_PS54
-62752	PARVA_PS54_S59
-76370	PARVA_PS54_S62
-15865	PARVA_PS59
-93891	PARVA_PS62
-15866	PARVA_PS68
-93892	PARVA_PS8
-93893	PARVA_PT16
-23604	PARVA_PT199
-23640	PARVA_PT292
29780	PARVB
-60960	PARVB_PS20
-28425	PARVB_PS39
-35815	PARVB_PS7
-33065	PARVB_PT244
64098	PARVG
139135	PASD1
23178	PASK
-52617	PASK_PS104
-52621	PASK_PS106
-24845	PASK_PS109
-65693	PASK_PS115
-46505	PASK_PS116
-46512	PASK_PS119
-26773	PASK_PS1284
-7840	PASK_PS1287
-26355	PASK_PS40
-26357	PASK_PS42
-32253	PASK_PS582
-7839	PASK_PS843
-75437	PASK_PS873
-35385	PASK_PS907
-72061	PASK_PS935
-28853	PASK_PS956
-34936	PASK_PS99
160065	PATE1
399967	PATE2
100169851	PATE3
399968	PATE4
10207	PATJ
-79076	PATJ_PS1212
-78712	PATJ_PS1370
-78773	PATJ_PS1555
-78446	PATJ_PS1618
-79061	PATJ_PS1661
-77857	PATJ_PS198
-78171	PATJ_PS333
-77871	PATJ_PS351
-78517	PATJ_PS356
-78875	PATJ_PS44
-77965	PATJ_PS459
-77959	PATJ_PS522
-78403	PATJ_PS645
-79099	PATJ_PS718
-77985	PATJ_PS805
-78289	PATJ_PS957
-79089	PATJ_PT1162
-91109	PATJ_PT1209
-78162	PATJ_PT1209_S1212
-77964	PATJ_PT335
-78900	PATJ_PT348
-91110	PATJ_PT454
-78978	PATJ_PT458
-79214	PATJ_PT504
-78868	PATJ_PT858
219988	PATL1
-72407	PATL1_PS120
-18536	PATL1_PS177
-45173	PATL1_PS177_S179
-53751	PATL1_PS177_S184
-66979	PATL1_PS177_T178
-18538	PATL1_PS179
-90112	PATL1_PS184
-18539	PATL1_PS278
-18537	PATL1_PT178
-39072	PATL1_PT178_S179
-23169	PATL1_PT178_S184
-77130	PATL1_PT194
-22147	PATL1_PT502
197135	PATL2
23598	PATZ1
-26028	PATZ1_PS243
-26025	PATZ1_PS249
-47624	PATZ1_PS278
-54174	PATZ1_PS282
-49139	PATZ1_PS378
-64242	PATZ1_PS399
-65038	PATZ1_PS450
-68999	PATZ1_PS585
-20172	PATZ1_PS587
-35898	PATZ1_PS8
-69673	PATZ1_PT248
103157000	PAUPAR
101669760	PAURT1
5074	PAWR
100420526	PAWRP1
100420535	PAWRP2
-61748	PAWR_PS10
-28344	PAWR_PS108
-92087	PAWR_PS116
-65263	PAWR_PS15
-43389	PAWR_PS162
-10078	PAWR_PS228
-10079	PAWR_PS231
-10080	PAWR_PS233
-10081	PAWR_PS259
-39175	PAWR_PS9
-50917	PAWR_PT16
-46362	PAWR_PT163
-50918	PAWR_PT17
-41996	PAWR_PT230
-48527	PAWR_PT261
-10077	PAWR_PY226
5075	PAX1
5076	PAX2
5077	PAX3
5078	PAX4
5079	PAX5
5080	PAX6
440034	PAX6-AS1
105941491	PAX6DRR
106029238	PAX6_HS2
106029239	PAX6_HS3
106010957	PAX6_HS8
5081	PAX7
-84741	PAX7_PS203
-84742	PAX7_PS207
7849	PAX8
654433	PAX8-AS1
-10616	PAX8_PS205
-10617	PAX8_PS209
-10618	PAX8_PS229
-10620	PAX8_PS251
-10621	PAX8_PS290
-10623	PAX8_PS303
-10622	PAX8_PT291
-10619	PAX8_PY249
5083	PAX9
-69272	PAX9_PS194
-69273	PAX9_PS197
-41913	PAX9_PS214
-41914	PAX9_PS215
-26473	PAX9_PT175
94104	PAXBP1
100506215	PAXBP1-AS1
106481704	PAXBP1P1
-48146	PAXBP1_PS108
-27099	PAXBP1_PS16
-74636	PAXBP1_PS180
-40380	PAXBP1_PS180_S191
-20973	PAXBP1_PS191
-13425	PAXBP1_PS262
-49866	PAXBP1_PS295
-95646	PAXBP1_PS557
-59424	PAXBP1_PS557_S558
-68751	PAXBP1_PS557_S564
-45123	PAXBP1_PS557_T563
-45120	PAXBP1_PS557_T565
-95647	PAXBP1_PS558
-61502	PAXBP1_PS558_S564
-56503	PAXBP1_PS558_T563
-56506	PAXBP1_PS558_T565
-47741	PAXBP1_PS62
-13426	PAXBP1_PS799
-13424	PAXBP1_PT242
-95648	PAXBP1_PT563
22976	PAXIP1
202781	PAXIP1-AS1
100132707	PAXIP1-AS2
-55345	PAXIP1_PS227
-55352	PAXIP1_PS229
-89742	PAXIP1_PS235
-64749	PAXIP1_PS332
-61887	PAXIP1_PT267
-22286	PAXIP1_PT330
286257	PAXX
-78608	PAXX_PS134
-79112	PAXX_PS148
-78936	PAXX_PS148_S152
-79013	PAXX_PS152
-78630	PAXX_PT145
-77742	PAXX_PT145_S152
100303716	PBC2
100303717	PBC3
100689215	PBC4
100689212	PBC5
7962	PBCA
7948	PBCRA1
51260	PBDC1
-15372	PBDC1_PS181
-15373	PBDC1_PS197
-92872	PBDC1_PT187
-92873	PBDC1_PT211
5084	PBG1
55872	PBK
-28266	PBK_PS122
-69801	PBK_PS19
-50793	PBK_PS23
-36430	PBK_PS309_T312
-26621	PBK_PS32
-8487	PBK_PS57
-8488	PBK_PS59
-30269	PBK_PT24
-62708	PBK_PT24_S32
-92179	PBK_PT26
-54160	PBK_PT26_S32
64081	PBLD
59351	PBOV1
55193	PBRM1
-15884	PBRM1_PS10
-45515	PBRM1_PS1020
-15896	PBRM1_PS1074
-15897	PBRM1_PS1094
-90130	PBRM1_PS1119
-53207	PBRM1_PS1132
-56683	PBRM1_PS1149
-45343	PBRM1_PS1149_S1152
-15885	PBRM1_PS12
-15886	PBRM1_PS13
-39267	PBRM1_PS1311
-15899	PBRM1_PS1353
-15887	PBRM1_PS14
-25389	PBRM1_PS1438
-22439	PBRM1_PS195
-77652	PBRM1_PS196
-46028	PBRM1_PS28
-77181	PBRM1_PS28_S31
-19735	PBRM1_PS28_S32
-54667	PBRM1_PS30
-15889	PBRM1_PS303
-25199	PBRM1_PS30_S31_S34
-71645	PBRM1_PS31
-69870	PBRM1_PS31_S32
-69355	PBRM1_PS31_S32_S34
-41292	PBRM1_PS321
-64038	PBRM1_PS337
-90131	PBRM1_PS353
-90132	PBRM1_PS355
-33900	PBRM1_PS371
-40029	PBRM1_PS371_S373
-65048	PBRM1_PS373
-31143	PBRM1_PS389
-30796	PBRM1_PS389_S393
-90133	PBRM1_PS39
-51060	PBRM1_PS393
-15890	PBRM1_PS498
-90134	PBRM1_PS501
-15891	PBRM1_PS505
-60662	PBRM1_PS516
-41588	PBRM1_PS516_S519
-35114	PBRM1_PS516_S523
-45643	PBRM1_PS519_S527
-75256	PBRM1_PS519_T525
-29517	PBRM1_PS523
-26525	PBRM1_PS527
-49889	PBRM1_PS57
-90135	PBRM1_PS636
-68619	PBRM1_PS669
-43902	PBRM1_PS678
-43712	PBRM1_PS714
-15892	PBRM1_PS931
-15893	PBRM1_PS934
-15895	PBRM1_PS948
-23070	PBRM1_PS964
-65841	PBRM1_PS967
-23072	PBRM1_PS968
-70530	PBRM1_PS981
-20226	PBRM1_PT27
-15888	PBRM1_PT301
-34839	PBRM1_PT319
-40185	PBRM1_PT319_S321
-52816	PBRM1_PT525
-90136	PBRM1_PT9
-15898	PBRM1_PY1352
-70762	PBRM1_PY1437
-23840	PBRM1_PY369
-74075	PBRM1_PY369_S371
-25889	PBRM1_PY369_S373
-15894	PBRM1_PY947
-31856	PBRM1_PY980
5087	PBX1
-61986	PBX1_PS136
-75004	PBX1_PS141
-32691	PBX1_PS325
-43300	PBX1_PT189
5089	PBX2
5088	PBX2P1
-10082	PBX2_PS146
-10083	PBX2_PS151
-10084	PBX2_PS323
-10085	PBX2_PS330
-10087	PBX2_PS395
-62417	PBX2_PT325
-10086	PBX2_PY394
5090	PBX3
80714	PBX4
57326	PBXIP1
-91883	PBXIP1_PS129
-91884	PBXIP1_PS132
-16265	PBXIP1_PS146
-64095	PBXIP1_PS146_S147_S148
-28230	PBXIP1_PS146_S148
-23111	PBXIP1_PS147
-29103	PBXIP1_PS147_S148
-73414	PBXIP1_PS148
-16262	PBXIP1_PS43
-16263	PBXIP1_PS45
-73545	PBXIP1_PS469
-91885	PBXIP1_PS551
-69506	PBXIP1_PS67
-91886	PBXIP1_PT133
-22348	PBXIP1_PT152
-16264	PBXIP1_PT47
5091	PC
50652	PCA3
7834	PCAP
388939	PCARE
100750225	PCAT1
101978785	PCAT14
728606	PCAT18
100505495	PCAT19
103164619	PCAT2
104472713	PCAT29
118425	PCAT4
102578074	PCAT5
100506696	PCAT6
101928099	PCAT7
5092	PCBD1
-86118	PCBD1_PS9
84105	PCBD2
5093	PCBP1
400960	PCBP1-AS1
-58546	PCBP1_PS111
-71691	PCBP1_PS171
-12362	PCBP1_PS173
-21129	PCBP1_PS189
-12363	PCBP1_PS190
-88023	PCBP1_PS231
-12364	PCBP1_PS246
-26404	PCBP1_PS263
-88024	PCBP1_PS264
-76751	PCBP1_PS27
-48425	PCBP1_PS273
-72949	PCBP1_PS309
-29708	PCBP1_PS323
-36181	PCBP1_PS332
-51301	PCBP1_PS337
-34542	PCBP1_PS50
-47832	PCBP1_PT107
-12361	PCBP1_PT169
-26913	PCBP1_PT180
-12365	PCBP1_PT255
-70150	PCBP1_PT280
-41556	PCBP1_PT281
-46982	PCBP1_PT330
-41535	PCBP1_PT88
5094	PCBP2
102157401	PCBP2-OT1
101060045	PCBP2P1
286157	PCBP2P2
100131236	PCBP2P3
-41921	PCBP2_PS107
-63544	PCBP2_PS111
-56953	PCBP2_PS169
-20300	PCBP2_PS171
-20301	PCBP2_PS173
-43940	PCBP2_PS187
-43941	PCBP2_PS188
-88026	PCBP2_PS189
-39740	PCBP2_PS27
-61893	PCBP2_PS283
-19432	PCBP2_PS306
-41069	PCBP2_PS318
-49638	PCBP2_PS341
-33292	PCBP2_PS50
-63428	PCBP2_PS90
-38864	PCBP2_PT169
-88025	PCBP2_PY178
-88027	PCBP2_PY182
54039	PCBP3
100113383	PCBP3-OT1
57060	PCBP4
5095	PCCA
100885777	PCCA-AS1
-83822	PCCA_PS252
5096	PCCB
-54877	PCCB_PS106
5097	PCDH1
57575	PCDH10
27328	PCDH11X
83259	PCDH11Y
51294	PCDH12
-71488	PCDH12_PS1062
-15402	PCDH12_PS1140
-15401	PCDH12_PS859
65217	PCDH15
27253	PCDH17
54510	PCDH18
-72822	PCDH18_PS1024
-41984	PCDH18_PS777
-69585	PCDH18_PS777_S781
-69582	PCDH18_PS777_S782
-76935	PCDH18_PS778
-21457	PCDH18_PS778_S782
-93659	PCDH18_PS782
-75822	PCDH18_PS869
-93660	PCDH18_PS891
-71093	PCDH18_PS938
-19502	PCDH18_PT764
-93661	PCDH18_PT768
57526	PCDH19
-4530	PCDH19_PS1016
-4531	PCDH19_PS1079
-62388	PCDH19_PS1090
-4527	PCDH19_PS781
-4528	PCDH19_PS783
-4529	PCDH19_PT784
-17611	PCDH1_PS1097
-17612	PCDH1_PS1139
-17613	PCDH1_PS1140
-46693	PCDH1_PS1171
-46695	PCDH1_PS1173
-17607	PCDH1_PS902
-55819	PCDH1_PS943
-39589	PCDH1_PS949
-17608	PCDH1_PS962
-17609	PCDH1_PS971
-86809	PCDH1_PS973
-17610	PCDH1_PS984
-86808	PCDH1_PT1132
-26625	PCDH1_PY958
64881	PCDH20
5099	PCDH7
-82799	PCDH7_PS1000
-6716	PCDH7_PS1011
-6717	PCDH7_PS1121
-33259	PCDH7_PS1156
-39675	PCDH7_PS1164
-6718	PCDH7_PS1185
-6719	PCDH7_PS1243
-77208	PCDH7_PS414
-82800	PCDH7_PS931
-82801	PCDH7_PS966
-58965	PCDH7_PS972
-82802	PCDH7_PS974
-6714	PCDH7_PS982
-53257	PCDH7_PS982_S989
-6715	PCDH7_PS989
-40072	PCDH7_PT1163
-6720	PCDH7_PT1247
-65948	PCDH7_PY912
-31367	PCDH7_PY964
-6713	PCDH7_PY980
5100	PCDH8
100133285	PCDH8P1
5101	PCDH9
100874065	PCDH9-AS1
100874064	PCDH9-AS2
100874086	PCDH9-AS3
100874087	PCDH9-AS4
56147	PCDHA1
56139	PCDHA10
56138	PCDHA11
56137	PCDHA12
56136	PCDHA13
26307	PCDHA14
56146	PCDHA2
56145	PCDHA3
56144	PCDHA4
56143	PCDHA5
-62283	PCDHA5_PS759
-35759	PCDHA5_PS805
-45195	PCDHA5_PS879
56142	PCDHA6
56141	PCDHA7
56140	PCDHA8
9752	PCDHA9
56117	PCDHA@
56135	PCDHAC1
56134	PCDHAC2
56119	PCDHACT
29930	PCDHB1
56126	PCDHB10
56125	PCDHB11
56124	PCDHB12
56123	PCDHB13
56122	PCDHB14
56121	PCDHB15
57717	PCDHB16
54661	PCDHB17P
54660	PCDHB18P
84054	PCDHB19P
56133	PCDHB2
56132	PCDHB3
56131	PCDHB4
26167	PCDHB5
56130	PCDHB6
56129	PCDHB7
56128	PCDHB8
56127	PCDHB9
56116	PCDHB@
56115	PCDHG@
56114	PCDHGA1
56106	PCDHGA10
56105	PCDHGA11
26025	PCDHGA12
56113	PCDHGA2
56112	PCDHGA3
56111	PCDHGA4
56110	PCDHGA5
56109	PCDHGA6
56108	PCDHGA7
9708	PCDHGA8
56107	PCDHGA9
56104	PCDHGB1
56103	PCDHGB2
56102	PCDHGB3
8641	PCDHGB4
56101	PCDHGB5
56100	PCDHGB6
56099	PCDHGB7
56120	PCDHGB8P
84055	PCDHGB9P
5098	PCDHGC3
-94921	PCDHGC3_PS780
56098	PCDHGC4
56097	PCDHGC5
56118	PCDHGCT
64773	PCED1A
91523	PCED1B
100233209	PCED1B-AS1
646249	PCED1CP
51585	PCF11
106736475	PCF11-AS1
-51725	PCF11_PS1487
-15009	PCF11_PS1520
-83381	PCF11_PS368
-27174	PCF11_PS368_S370_S372
-83382	PCF11_PS372
-27229	PCF11_PS395
-15001	PCF11_PS487
-71560	PCF11_PS487_S489_S494
-15002	PCF11_PS487_S494
-15003	PCF11_PS489
-55973	PCF11_PS489_S494
-15004	PCF11_PS494
-83383	PCF11_PS509
-23062	PCF11_PS509_S511
-39483	PCF11_PS509_T513
-50419	PCF11_PS511
-36273	PCF11_PS538
-15005	PCF11_PS624
-63272	PCF11_PS645
-15006	PCF11_PS705
-15007	PCF11_PS728
-15008	PCF11_PS777
-68521	PCF11_PS794
-40438	PCF11_PT1485
-64944	PCF11_PT1530
-26019	PCF11_PT1535
-22393	PCF11_PT459
-64881	PCF11_PT535
-20258	PCF11_PT785
-39976	PCF11_PY695
64002	PCGEM1
84759	PCGF1
7703	PCGF2
10336	PCGF3
84333	PCGF5
84108	PCGF6
-53226	PCGF6_PS115
253272	PCGF7P
55795	PCID2
63935	PCIF1
-16763	PCIF1_PS116
-93381	PCIF1_PS121
-44321	PCIF1_PS140
-60738	PCIF1_PS143
-20504	PCIF1_PS144
-93382	PCIF1_PS146
-93383	PCIF1_PS159
-39916	PCIF1_PS17
-16759	PCIF1_PS19
-70487	PCIF1_PS19_S26
-16761	PCIF1_PS23
-16762	PCIF1_PS26
-71830	PCIF1_PT135
-38474	PCIF1_PT135_S140
-38489	PCIF1_PT135_S143
-52181	PCIF1_PT135_S144
-52182	PCIF1_PT135_S146
-25904	PCIF1_PT135_T150
-54460	PCIF1_PT137
-50462	PCIF1_PT137_T150
-67239	PCIF1_PT150
-16764	PCIF1_PT158
-16760	PCIF1_PT22
5105	PCK1
-85065	PCK1_PS19
5106	PCK2
-72133	PCK2_PS304
-29447	PCK2_PY297_S304
9768	PCLAF
27445	PCLO
-59336	PCLO_PS1405
-68840	PCLO_PS3456_Y3457_S3459
-95819	PCLO_PS772
-62399	PCLO_PS826
-95820	PCLO_PS852
-54594	PCLO_PS906
-69148	PCLO_PS911
-70081	PCLO_PT3536
-58490	PCLO_PT682_S683
5108	PCM1
-53927	PCM1_PS110
-87982	PCM1_PS1107
-74845	PCM1_PS110_S116
-52003	PCM1_PS116
-28327	PCM1_PS116_S119
-56087	PCM1_PS116_S119_S121
-53930	PCM1_PS119
-63654	PCM1_PS119_S121
-56890	PCM1_PS1229
-32195	PCM1_PS1257
-31409	PCM1_PS1257_S1260
-53161	PCM1_PS1257_S1260_S1263
-73894	PCM1_PS1257_S1262
-40321	PCM1_PS1257_S1262_S1263
-73895	PCM1_PS1257_S1263
-76422	PCM1_PS1260
-38889	PCM1_PS1260_S1262
-38892	PCM1_PS1260_S1263
-57508	PCM1_PS1262
-28854	PCM1_PS1263
-12380	PCM1_PS1283
-43899	PCM1_PS1287
-68848	PCM1_PS1318
-45060	PCM1_PS1318_S1320
-71662	PCM1_PS1318_S1320_S1322
-29219	PCM1_PS1318_S1322_S1323
-75434	PCM1_PS1320
-23353	PCM1_PS1320_S1323
-40978	PCM1_PS1320_T1324
-75436	PCM1_PS1322
-12381	PCM1_PS1335
-23511	PCM1_PS1373
-12382	PCM1_PS1435
-72094	PCM1_PS1449
-29286	PCM1_PS1494
-46115	PCM1_PS1536
-25788	PCM1_PS157
-23021	PCM1_PS1578
-25784	PCM1_PS159
-64551	PCM1_PS1697
-12383	PCM1_PS1730
-62298	PCM1_PS1754
-43077	PCM1_PS1765
-36112	PCM1_PS1765_S1768
-41210	PCM1_PS1765_S1768_S1776
-25063	PCM1_PS1765_S1776
-52422	PCM1_PS1768
-48887	PCM1_PS1768_S1776
-31982	PCM1_PS1776
-30319	PCM1_PS180
-39765	PCM1_PS190
-29413	PCM1_PS1935
-66100	PCM1_PS1940
-51051	PCM1_PS1958
-65175	PCM1_PS1977
-34045	PCM1_PS252_Y253
-21950	PCM1_PS356
-33209	PCM1_PS370
-43962	PCM1_PS378
-70057	PCM1_PS378_S380
-40496	PCM1_PS378_S384
-56732	PCM1_PS384
-87983	PCM1_PS386
-62814	PCM1_PS428
-87984	PCM1_PS431
-87985	PCM1_PS478
-24925	PCM1_PS514
-87986	PCM1_PS533
-20939	PCM1_PS533_S537
-87987	PCM1_PS537
-39607	PCM1_PS580
-39605	PCM1_PS588
-12371	PCM1_PS643
-12372	PCM1_PS644
-12367	PCM1_PS65
-29818	PCM1_PS65_S68
-46309	PCM1_PS65_S68_S69
-29817	PCM1_PS65_S69
-73170	PCM1_PS68
-50466	PCM1_PS69
-44507	PCM1_PS776
-43318	PCM1_PS776_S779
-44514	PCM1_PS779
-43505	PCM1_PS808
-72334	PCM1_PS808_S815
-45727	PCM1_PS808_S816
-25567	PCM1_PS815
-69791	PCM1_PS816
-12376	PCM1_PS861
-41876	PCM1_PS861_S866
-42989	PCM1_PS861_S869_S872
-12377	PCM1_PS866
-24712	PCM1_PS866_S869
-71354	PCM1_PS866_S869_S872
-61420	PCM1_PS866_S872
-46053	PCM1_PS869
-53679	PCM1_PS869_S872
-24411	PCM1_PS872
-55127	PCM1_PS872_T877
-75774	PCM1_PS90
-42746	PCM1_PS909
-36752	PCM1_PS90_S93
-12369	PCM1_PS93
-12378	PCM1_PS960
-51371	PCM1_PS977
-74406	PCM1_PS988_S991
-12379	PCM1_PS991
-62785	PCM1_PT1294_S1297_S1299
-62042	PCM1_PT1305
-70811	PCM1_PT1371
-34884	PCM1_PT158
-12370	PCM1_PT165
-60822	PCM1_PT1938
-30757	PCM1_PT1974
-30565	PCM1_PT2018
-44872	PCM1_PT518
-87988	PCM1_PT530
-28558	PCM1_PT530_S533_S537
-55632	PCM1_PT530_S537
-12366	PCM1_PT61
-28381	PCM1_PT61_S68
-24405	PCM1_PT61_S68_S69
-73616	PCM1_PT61_S69
-71516	PCM1_PT77
-71518	PCM1_PT79
-40539	PCM1_PT795
-12373	PCM1_PT797
-12374	PCM1_PT803
-66559	PCM1_PT82
-12375	PCM1_PT859
-72506	PCM1_PT859_S866
-39873	PCM1_PT877
-45119	PCM1_PY1316
-74494	PCM1_PY1316_S1320
-43967	PCM1_PY1316_S1320_S1322
-47991	PCM1_PY1316_S1322_S1323
-44433	PCM1_PY1976
-28138	PCM1_PY535
-12368	PCM1_PY88
-49331	PCM1_PY88_S93
-69176	PCM1_PY992
5110	PCMT1
115294	PCMTD1
100874520	PCMTD1P1
100287647	PCMTD1P2
100422595	PCMTD1P3
107105258	PCMTD1P4
107105260	PCMTD1P5
107105255	PCMTD1P6
107080553	PCMTD1P7
107105257	PCMTD1P8
-49465	PCMTD1_PS226
-92225	PCMTD1_PS302
55251	PCMTD2
5111	PCNA
100302739	PCNA-AS1
359806	PCNAP1
359805	PCNAP2
392454	PCNAP3
390102	PCNAP4
-50644	PCNA_PS10
57092	PCNP
654427	PCNPP1
100128911	PCNPP2
729298	PCNPP3
100874220	PCNPP4
100507361	PCNPP5
-49115	PCNP_PS108_S119
-16213	PCNP_PS119
-16216	PCNP_PS147
-91415	PCNP_PS37
-91416	PCNP_PS39
-91417	PCNP_PS44
-16212	PCNP_PS53
-39978	PCNP_PS77
-16214	PCNP_PT139
-26292	PCNP_PT139_S142
-16215	PCNP_PT141
5116	PCNT
-55160	PCNT_PS1296
-30097	PCNT_PS1630
-30096	PCNT_PS1632
-12305	PCNT_PS1653
-63351	PCNT_PS1766
-70330	PCNT_PS1770
-12306	PCNT_PS1814
-76979	PCNT_PS188
-54144	PCNT_PS2044
-55310	PCNT_PS2168
-20272	PCNT_PS2177
-45965	PCNT_PS2189
-29485	PCNT_PS2191
-68559	PCNT_PS2192
-83523	PCNT_PS2204
-40268	PCNT_PS2214
-55322	PCNT_PS2279
-43106	PCNT_PS2318
-36663	PCNT_PS2321
-36662	PCNT_PS2326
-36661	PCNT_PS2327
-38239	PCNT_PS2345
-31217	PCNT_PS2352
-12307	PCNT_PS2477
-12308	PCNT_PS2479
-12309	PCNT_PS2485
-44062	PCNT_PS2486
-64063	PCNT_PS2505
-35765	PCNT_PS253
-35762	PCNT_PS255
-34526	PCNT_PS3014
-55660	PCNT_PS3242
-63453	PCNT_PS3249
-69989	PCNT_PS3274
-32531	PCNT_PS3274_S3277
-26870	PCNT_PS3277_S3284
-69239	PCNT_PS3284
-58886	PCNT_PS3292
-58889	PCNT_PS3296
-68656	PCNT_PS3302
-12304	PCNT_PS410
-83524	PCNT_PS44
-58086	PCNT_PS455
-48794	PCNT_PS556
-75083	PCNT_PS589
-38285	PCNT_PS610
-45937	PCNT_PS644
-76182	PCNT_PS682
-75279	PCNT_PT1702
-25655	PCNT_PT2154
-35550	PCNT_PT2245
-26128	PCNT_PT2317
-32702	PCNT_PT2367
-12303	PCNT_PT259
-83525	PCNT_PT3246
-51740	PCNT_PT3282_S3284
-64513	PCNT_PT3294
22990	PCNX1
-77977	PCNX1_PS117
-78240	PCNX1_PS2152
-78136	PCNX1_PS217
-78041	PCNX1_PS323
-78959	PCNX1_PS325
-78975	PCNX1_PS570
-78228	PCNX1_PS571
-77902	PCNX1_PS692
-78689	PCNX1_PS904
-92416	PCNX1_PT137
-78478	PCNX1_PT697
80003	PCNX2
399909	PCNX3
-78102	PCNX3_PS1025
-78375	PCNX3_PS127
-78945	PCNX3_PS127_S128
-78245	PCNX3_PS127_T129
-78355	PCNX3_PS128
-77842	PCNX3_PS1882
-78883	PCNX3_PS1909
-78792	PCNX3_PS1953
-93398	PCNX3_PS1955
-79045	PCNX3_PS246
-78212	PCNX3_PS287
-93399	PCNX3_PS297
-93400	PCNX3_PS298
-78584	PCNX3_PS402
-78064	PCNX3_PS505
-93401	PCNX3_PT129
-78218	PCNX3_PT370
-78175	PCNX3_PT424
64430	PCNX4
5118	PCOLCE
100129845	PCOLCE-AS1
26577	PCOLCE2
5120	PCOS1
542767	PCOTH
100287275	PCOTHP1
126006	PCP2
-57458	PCP2_PS108
-54744	PCP2_PS20
-41700	PCP2_PS44
-72410	PCP2_PS87
5121	PCP4
654790	PCP4L1
8075	PCS
5122	PCSK1
27344	PCSK1N
5126	PCSK2
54760	PCSK4
5125	PCSK5
5046	PCSK6
105371027	PCSK6-AS1
9159	PCSK7
255738	PCSK9
58488	PCTP
-94690	PCTP_PS139
-54919	PCTP_PS65
-54917	PCTP_PS67
-31862	PCTP_PT66
51449	PCYOX1
78991	PCYOX1L
5130	PCYT1A
-11475	PCYT1A_PS233
-26226	PCYT1A_PS271
-72309	PCYT1A_PS315
-59363	PCYT1A_PS315_S319
-25341	PCYT1A_PS315_S319_S321
-30804	PCYT1A_PS315_S319_S322
-25339	PCYT1A_PS315_S319_S323
-65968	PCYT1A_PS315_S321
-11476	PCYT1A_PS319
-28686	PCYT1A_PS319_S323
